index,Geography,Product,Custom Segment Value,Custom Sub Segment Value,Custom Parent Value,Custom Major Brand Value,Custom Brand Value,Dollar Sales,Dollar Sales Year Ago,Dollar Sales Change vs YA,Dollar Sales % Change vs YA,Unit Sales,Unit Sales Year Ago,Unit Sales Change vs YA,Unit Sales % Change vs YA,ACV Weighted Distribution,ACV Weighted Distribution Year Ago,ACV Weighted Distribution Change vs YA
35424,Walmart Corp-RMA - Walmart,KISS IMPRESS IMPLEMENTS BOARDS/FILES - 3150983781,HAND,ABRASIVES,"KISS PRODUCTS, INC.",KISS BEAUTIFUL,KISS IMPRESS,248.8661544,0,248.8661544,0,33.00057304,0,33.00057304,0,0.825188639,0,0.825188639
35443,Walmart Corp-RMA - Walmart,L A COLORS IMPLEMENTS BOARDS/FILES 12 CT - 8155510913,HAND,ABRASIVES,BEAUTY 21 COSMETICS,L A COLORS,L A COLORS,0,1.08,-1.08,-1,0,2,-2,-1,0,0.072240851,-0.072240851
35491,Walmart Corp-RMA - Walmart,MS MANICURE IMPLEMENTS BOARDS/FILES 3 CT - 7962501023,HAND,ABRASIVES,PARIS PRESENTS INC,MS,MS MANICURE,1.49,1.49,0,0,1,1,0,0,0.030981412,0.036975658,-0.005994246
35494,Walmart Corp-RMA - Walmart,MY BEAUTY SPOT IMPLEMENTS BOARDS/FILES 6 CT - 4952511540,HAND,ABRASIVES,BEST ACCESSORY GROUP,MY BEAUTY SPOT,MY BEAUTY SPOT,299260.8554,0,299260.8554,0,157199.6365,0,157199.6365,0,56.16379552,0,56.16379552
35495,Walmart Corp-RMA - Walmart,MY BEAUTY SPOT NAILED IT IMPLEMENTS BOARDS/FILES 6 CT - 4952510212,HAND,ABRASIVES,BEST ACCESSORY GROUP,MY BEAUTY SPOT,MY BEAUTY SPOT NAILED IT,239.8822732,451879.4347,-451639.5524,-0.999469145,88.00473297,198475.4622,-198387.4574,-0.999556596,1.247848298,83.79442711,-82.54657881
35516,Walmart Corp-RMA - Walmart,NOBRAND IMPLEMENTS BOARDS/FILES 1 CT - 7518203261,HAND,ABRASIVES,SCHROEDER & TREMAYNE INC,NOBRAND,NOBRAND,74.56,1381.627514,-1307.067514,-0.946034659,30,519.0103508,-489.0103508,-0.942197685,0.428185594,2.279260466,-1.851074872
35527,Walmart Corp-RMA - Walmart,NOBRAND IMPLEMENTS BOARDS/FILES 1 CT - 9283420370,HAND,ABRASIVES,DIAMOND COSMETICS INC.,NOBRAND,NOBRAND,0.99,0,0.99,0,1,0,1,0,0.007890116,0,0.007890116
35553,Walmart Corp-RMA - Walmart,NOBRAND RICO INDUSTRIES INC IMPLEMENTS BOARDS/FILES 1 CT - 9474651248,HAND,ABRASIVES,RICO INDUSTRIES INC TAG EXPRESS,NOBRAND RICO INDUSTRIES INC,NOBRAND RICO INDUSTRIES INC,156.0137883,198.0430216,-42.02923326,-0.212222743,72.00459611,45.00060797,27.00398815,0.600080518,0.110939983,0.106335157,0.004604826
35580,Walmart Corp-RMA - Walmart,OLIVIA GRACE IMPLEMENTS BOARDS/FILES 6 CT - 4952511539,HAND,ABRASIVES,BEST ACCESSORY GROUP,OLIVIA GRACE,OLIVIA GRACE,333995.4007,0,333995.4007,0,155448.0109,0,155448.0109,0,56.33915184,0,56.33915184
35581,Walmart Corp-RMA - Walmart,ONYX IMPLEMENTS BOARDS/FILES 1 CT - 1793700303,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX,0,2.97,-2.97,-1,0,1,-1,-1,0,0.025237376,-0.025237376
35582,Walmart Corp-RMA - Walmart,ONYX IMPLEMENTS BOARDS/FILES 1 CT - 1793700316,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX,0,2.97,-2.97,-1,0,1,-1,-1,0,0.025432898,-0.025432898
35585,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 1 CT - 1793732207,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,2.97,80.71,-77.74,-0.963201586,3,82,-79,-0.963414634,0.074813342,1.614927184,-1.540113842
35586,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793731922,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,1.36,3.6,-2.24,-0.622222222,5,27,-22,-0.814814815,0.114489079,0.729443105,-0.614954026
35587,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793732203,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0,40.14,-40.14,-1,0,41,-41,-1,0,0.776739215,-0.776739215
35588,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793732204,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0,54.52,-54.52,-1,0,55,-55,-1,0,1.021186341,-1.021186341
35589,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793732205,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0,65.41067116,-65.41067116,-1,0,66.00067794,-66.00067794,-1,0,1.406272795,-1.406272795
35590,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793732208,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0.99,56.53,-55.54,-0.982487175,1,57,-56,-0.98245614,0.018902785,1.058981562,-1.040078777
35591,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 2 CT - 1793770527,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0,7.470659571,-7.470659571,-1,0,10.00067997,-10.00067997,-1,0,0.190892464,-0.190892464
35593,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 6 CT - 1793780314,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,6.103829658,32715.38598,-32709.28215,-0.999813426,9.005106211,15150.22352,-15141.21841,-0.999405612,0.1063062,6.405902761,-6.299596561
35594,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS BOARDS/FILES 12 CT - 1793703123,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,0,1.75,-1.75,-1,0,2,-2,-1,0,0.051014884,-0.051014884
35595,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 1 CT - 1793703370,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,0,5.37,-5.37,-1,0,2,-2,-1,0,0.05548027,-0.05548027
35596,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 3 CT - 1793703122,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,11.14424235,22.16,-11.01575765,-0.497100977,5.001773953,9,-3.998226047,-0.444247339,0.06088458,0.157179693,-0.096295113
35597,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 4 CT - 1793780362,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,18930.71177,13934.01029,4996.701478,0.358597516,10588.49536,5255.238618,5333.256742,1.014845781,11.55564527,9.872689173,1.682956096
35598,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 4 CT - 1793780363,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,18264.79825,17810.0713,454.7269498,0.025532012,9595.461692,6504.287084,3091.174608,0.475251871,11.51659486,10.21487247,1.301722391
35599,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 4 CT - 1793780364,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,19096.57403,11955.1136,7141.460428,0.597356133,11005.50923,4585.188465,6420.320767,1.400230507,11.61776224,9.593587147,2.024175098
35600,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 4 CT - 1793780448,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,311.4449042,4443.58586,-4132.140956,-0.929911357,148.0098751,2094.002537,-1945.992662,-0.929317242,1.523480808,4.878487487,-3.355006679
35601,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL WOMEN OWNED IMPLEMENTS BOARDS/FILES 4 CT - 1793780449,HAND,ABRASIVES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL WOMEN OWNED,299.559607,4551.103632,-4251.544025,-0.934178689,141.011987,2245.005077,-2103.99309,-0.937188567,1.318652071,4.90015289,-3.581500819
35605,Walmart Corp-RMA - Walmart,PIGGY PAINT IMPLEMENTS BOARDS/FILES 2 CT - 1688401358,HAND,ABRASIVES,PIGGY PAINT LLC,PIGGY PAINT,PIGGY PAINT,0,1,-1,-1,0,1,-1,-1,0,0.035253726,-0.035253726
35606,Walmart Corp-RMA - Walmart,OLIVE & JUNE IMPLEMENTS BOARDS/FILES 1 CT - 1895702298,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,167840.5549,0,167840.5549,0,42363.95174,0,42363.95174,0,66.6378052,0,66.6378052
35789,Walmart Corp-RMA - Walmart,PRIVATE LABEL IMPLEMENTS BOARDS/FILES 1 CT - 897253344,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,37409.42739,0,37409.42739,0,39018.41728,0,39018.41728,0,40.50735887,0,40.50735887
36100,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 1 CT - 0997017547,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,135.1057642,91.78,43.32576425,0.472061062,19.00234008,13,6.002340078,0.461718468,0.180981036,0.131689734,0.049291302
36103,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 1 CT - 0997468548,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,8.47,8.47,0,0,1,1,0,0,0.030662239,0.020371716,0.010290523
36104,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 1 CT - 0997980642,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,194.5699363,60846.80422,-60652.23428,-0.996802298,177.010722,39394.11289,-39217.10217,-0.995506671,2.335655305,33.98650162,-31.65084632
36108,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 2 CT - 0997626210,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,51.72245958,240.0187385,-188.2962789,-0.784506577,29.000857,154.0058256,-125.0049686,-0.81168987,0.147805929,0.638398254,-0.490592324
36109,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 2 CT - 0997764434,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,683.4952318,599198.6352,-598515.14,-0.998859318,532.0412915,223028.6239,-222496.5826,-0.997614471,4.154010906,99.00553857,-94.85152766
36111,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 10 CT - 0997233310,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,304.2688091,559.4515749,-255.1827657,-0.456130213,258.0312977,500.0012701,-241.9699724,-0.483938715,1.229877783,1.513032847,-0.283155064
36115,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BOARDS/FILES 24 CT - 0997608646,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,1521.60957,1417504.327,-1415982.718,-0.998926557,2313.339921,751917.7299,-749604.39,-0.996923414,4.766722345,100,-95.23327766
36119,Walmart Corp-RMA - Walmart,REVLON EMERYL IMPLEMENTS BOARDS/FILES 1 CT - 0997234510,HAND,ABRASIVES,REVLON INC,REVLON,REVLON EMERYL,1331.338802,913086.7947,-911755.4559,-0.998541936,754.059797,331016.2265,-330262.1667,-0.997721985,5.939633782,98.94124948,-93.0016157
36121,Walmart Corp-RMA - Walmart,REVLON GOLD SERIES IMPLEMENTS BOARDS/FILES 1 CT - 0997542042,HAND,ABRASIVES,REVLON INC,REVLON,REVLON GOLD SERIES,4.94,4.94,0,0,1,1,0,0,0.033711877,0.029529898,0.004181979
36152,Walmart Corp-RMA - Walmart,SALLY HANSEN IMPLEMENTS BOARDS/FILES 1 CT - 7528002541,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN,2.91,9.23,-6.32,-0.684723727,3,10,-7,-0.7,0.087111784,0.268227785,-0.181116001
36162,Walmart Corp-RMA - Walmart,SALLY HANSEN IMPLEMENTS BOARDS/FILES 6 CT - 7528002538,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN,2.74,0,2.74,0,1,0,1,0,0.022163958,0,0.022163958
36176,Walmart Corp-RMA - Walmart,SALLY HANSEN NAIL SHAPER IMPLEMENTS BOARDS/FILES 1 CT - 7528002544,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN NAIL SHAPER,4.85,6.82,-1.97,-0.288856305,5,8,-3,-0.375,0.124116351,0.198497663,-0.074381312
36185,Walmart Corp-RMA - Walmart,SELF LOVE RITUALS IMPLEMENTS BOARDS/FILES 2 CT - 1010478386,HAND,ABRASIVES,SHANGHAI SHENGDA,SELF LOVE RITUALS,SELF LOVE RITUALS,51162.25215,0,51162.25215,0,10746.86004,0,10746.86004,0,16.45521133,0,16.45521133
36226,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160300148,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,0,1.13,-1.13,-1,0,2,-2,-1,0,0.070448713,-0.070448713
36230,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160302670,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,6.5,2.82,3.68,1.304964539,4,2,2,1,0.11003829,0.038597172,0.071441119
36248,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160313543,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,17.08386584,22.38095254,-5.297086704,-0.23667834,22.0048691,29.00127006,-6.996400952,-0.24124464,0.506664434,0.587653668,-0.080989233
36257,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160315107,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,6.000285983,8.96,-2.959714017,-0.330325225,12.00057197,17,-4.999428034,-0.294084002,0.216283087,0.366159434,-0.149876347
36258,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160315109,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,0,0.97,-0.97,-1,0,1,-1,-1,0,0.00523992,-0.00523992
36259,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160315132,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,0,1.48,-1.48,-1,0,1,-1,-1,0,0.021991272,-0.021991272
36286,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160322500,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,2.770627995,0,2.770627995,0,2.000627995,0,2.000627995,0,0.045414975,0,0.045414975
36287,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 1 CT - 7160397900,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,57.72879273,0,57.72879273,0,39.00594103,0,39.00594103,0,0.048260822,0,0.048260822
36291,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 2 CT - 7160300122,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,15.70090117,35.65577973,-19.95487856,-0.559653406,10.00057399,25.00389791,-15.00332391,-0.600039401,0.228066517,0.50713203,-0.279065513
36292,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 2 CT - 7160300123,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,42.00318352,42.54,-0.536816483,-0.012619099,25.00189495,28,-2.998105049,-0.10707518,0.530576067,0.359754499,0.170821568
36308,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 10 CT - 7160362500,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,1.99,2.42,-0.43,-0.17768595,2,3,-1,-0.333333333,0.057624745,0.085079538,-0.027454793
36310,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 7 CT - 7160363500,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,0,0.95,-0.95,-1,0,1,-1,-1,0,0.021424008,-0.021424008
36311,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BOARDS/FILES 20 CT - 7160300348,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,5.250428259,2.25,3.000428259,1.333523671,7.000571012,3,4.000571012,1.333523671,0.201494829,0.08614078,0.115354048
36314,Walmart Corp-RMA - Walmart,TRIM EASY HOLD IMPLEMENTS BOARDS/FILES 1 CT - 7160313325,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM EASY HOLD,3.94,11.67,-7.73,-0.662382177,2,6,-4,-0.666666667,0.04900547,0.09415772,-0.04515225
36326,Walmart Corp-RMA - Walmart,TWEEZERMAN IMPLEMENTS BOARDS/FILES 3 CT - 3809701582,HAND,ABRASIVES,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,51.90598183,50.36,1.545981829,0.030698607,9.000856996,10,-0.999143004,-0.0999143,0.179109185,0.206443837,-0.027334652
36328,Walmart Corp-RMA - Walmart,TWEEZERMAN IMPLEMENTS BOARDS/FILES 3 CT - 3809702232,HAND,ABRASIVES,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,257539.422,60750.67084,196788.7511,3.239285236,40453.45441,12956.84013,27496.61428,2.122169757,43.6861708,33.571908,10.1142628
36336,Walmart Corp-RMA - Walmart,VALET IMPLEMENTS BOARDS/FILES 6 CT - 9418701233,HAND,ABRASIVES,CONVENIENCE VALET,VALET,VALET,0,23.58722265,-23.58722265,-1,0,14.0036478,-14.0036478,-1,0,0.02202288,-0.02202288
36338,Walmart Corp-RMA - Walmart,VIVITAR IMPLEMENTS BOARDS/FILES 1 CT - 8106665362,HAND,ABRASIVES,SAKAR INTERNATIONAL,VIVITAR,VIVITAR,0,9,-9,-1,0,1,-1,-1,0,0.03335949,-0.03335949
36339,Walmart Corp-RMA - Walmart,WET N WILD PEANUTS TRIM THE TREES IMPLEMENTS BOARDS/FILES 3 CT - 7780215391,HAND,ABRASIVES,MARKWINS INTL/MARKWINS BEAUTY PROD INC,WET N WILD,WET N WILD PEANUTS TRIM THE TREES,150590.5771,0,150590.5771,0,33604.20941,0,33604.20941,0,89.41335821,0,89.41335821
36404,Walmart Corp-RMA - Walmart,DIAMOND COSMETICS IMPLEMENTS BUFFERS 1 CT - 9283420430,HAND,ABRASIVES,DIAMOND COSMETICS INC.,DIAMOND,DIAMOND COSMETICS,0,1.89,-1.89,-1,0,2,-2,-1,0,0.051305789,-0.051305789
36411,Walmart Corp-RMA - Walmart,ESPLEE IMPLEMENTS BUFFERS 1 CT - 8031309933,HAND,ABRASIVES,EMSON/E. MISHAN & SONS INC,ESPLEE,ESPLEE,0,35.42,-35.42,-1,0,2,-2,-1,0,0.043762967,-0.043762967
36444,Walmart Corp-RMA - Walmart,NOBRAND IMPLEMENTS BUFFERS 1 CT - 9283420420,HAND,ABRASIVES,DIAMOND COSMETICS INC.,NOBRAND,NOBRAND,0,0.96,-0.96,-1,0,1,-1,-1,0,0.018362237,-0.018362237
36446,Walmart Corp-RMA - Walmart,OLIVE & JUNE IMPLEMENTS BUFFERS 1 CT - 1895702299,HAND,ABRASIVES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,137404.867,0,137404.867,0,34705.20115,0,34705.20115,0,66.73807929,0,66.73807929
36593,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS BUFFERS 2 CT - 0997253028,HAND,ABRASIVES,REVLON INC,REVLON,REVLON,143.5664956,155.4947566,-11.92826105,-0.076711661,75.00312209,41.00121498,34.00190711,0.829290233,0.339731981,0.463744792,-0.124012811
36594,Walmart Corp-RMA - Walmart,REVLON CRAZY SHINE IMPLEMENTS BUFFERS 1 CT - 0997292994,HAND,ABRASIVES,REVLON INC,REVLON,REVLON CRAZY SHINE,3.14,0,3.14,0,1,0,1,0,0.029319843,0,0.029319843
36597,Walmart Corp-RMA - Walmart,SALLY HANSEN NO MORE RIDGE IMPLEMENTS BUFFERS 1 CT - 7528002546,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN NO MORE RIDGE,0.97,0,0.97,0,1,0,1,0,0.019073456,0,0.019073456
36605,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BUFFERS 1 CT - 7160300247,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,10.1,20.38,-10.28,-0.504416094,6,14,-8,-0.571428571,0.106576549,0.295933095,-0.189356547
36606,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BUFFERS 1 CT - 7160302578,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,88.97671876,25.37,63.60671876,2.507162742,31.00234103,9,22.00234103,2.444704559,0.248086605,0.135376391,0.112710215
36619,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS BUFFERS 3 CT - 7160300789,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,1.881599946,1.88,0.001599946,0.000851,1.000851035,1,0.000851,0.000851,0.032768781,0.023311252,0.009457529
36623,Walmart Corp-RMA - Walmart,TWEEZERMAN IMPLEMENTS BUFFERS 2 CT - 3809702041,HAND,ABRASIVES,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN,4.2,8,-3.8,-0.475,1,1,0,0,0.02819314,0.026124356,0.002068784
36624,Walmart Corp-RMA - Walmart,TWEEZERMAN LTD IMPLEMENTS BUFFERS 1 CT - 3809701124,HAND,ABRASIVES,TWEEZERMAN,TWEEZERMAN,TWEEZERMAN LTD,23.06,12.04,11.02,0.915282392,4,2,2,1,0.031789093,0.094530025,-0.062740931
36637,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS MISC IMPLEMENTS 1 CT - 7160300787,HAND,ABRASIVES,PACIFIC WORLD CORP,TRIM,TRIM,0.25,0.97,-0.72,-0.742268041,1,1,0,0,0.012741545,0.026807422,-0.014065877
36642,Walmart Corp-RMA - Walmart,PED EGG BARE NAILS IMPLEMENTS KIT 6 CT - 9729801473,HAND,ABRASIVES,TELEBRANDS,PED EGG,PED EGG BARE NAILS,29.76,47.64,-17.88,-0.375314861,2,4,-2,-0.5,0.053591411,0.099682671,-0.04609126
36643,Walmart Corp-RMA - Walmart,SALLY HANSEN IMPLEMENTS KIT 3 CT - 1630274869,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN,432255.2345,191775.8284,240479.4061,1.253960982,72646.63547,32157.21835,40489.41712,1.259108194,82.09966076,79.56566928,2.533991481
36644,Walmart Corp-RMA - Walmart,SALLY HANSEN NAIL ART IMPLEMENTS KIT 4 CT - 7417041492,HAND,ABRASIVES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN NAIL ART,6.49,0,6.49,0,1,0,1,0,0.02791655,0,0.02791655
36651,Walmart Corp-RMA - Walmart,FINISHING TOUCH FLAWLESS IMPLEMENTS ALL OTHER 7 CT - 5450204604,HAND,ALL OTHER,CHURCH & DWIGHT CO INC,FINISHING TOUCH,FINISHING TOUCH FLAWLESS,125366.1932,900218.7223,-774852.5291,-0.860738074,6484.598897,48023.0862,-41538.4873,-0.864969134,38.01365558,67.01693849,-29.00328291
36654,Walmart Corp-RMA - Walmart,JAPONESQUE IMPLEMENTS AO 1 CT - 3942859979,HAND,ALL OTHER,JAPONESQUE,JAPONESQUE,JAPONESQUE,1204654.413,512764.7534,691889.6598,1.34933155,404623.8742,172246.0064,232377.8678,1.349104532,95.48632666,93.73184805,1.754478608
36657,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS AO 1 CT - 1793770812,HAND,ALL OTHER,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,1,4,-3,-0.75,1,1,0,0,0.03100732,0.027185647,0.003821672
36677,Walmart Corp-RMA - Walmart,REVLON IMPLEMENTS ALL OTHER 1 CT - 0997959672,HAND,ALL OTHER,REVLON INC,REVLON,REVLON,1072544.281,778101.6241,294442.6573,0.37841157,196176.2345,156780.6949,39395.5396,0.251278001,99.58875191,99.49941241,0.089339496
36678,Walmart Corp-RMA - Walmart,SALLY HANSEN IMPLEMENTS AO 1 CT - 7417045319,HAND,ALL OTHER,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN,0,13.07,-13.07,-1,0,3,-3,-1,0,0.057458981,-0.057458981
36679,Walmart Corp-RMA - Walmart,SALLY HANSEN NIP EM NEAT IMPLEMENTS ALL OTHER 2 CT - 7528002560,HAND,ALL OTHER,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN NIP EM NEAT,126.8679327,75.88,50.98793267,0.671954832,9.002533913,6,3.002533913,0.500422319,0.085558654,0.097987312,-0.012428658
36733,Walmart Corp-RMA - Walmart,LIBMAN IMPLEMENTS NAIL BRUSH 1 CT - 7173600014,HAND,BRUSHES,THE LIBMAN COMPANY,LIBMAN,LIBMAN,8.58,0,8.58,0,3,0,3,0,0.064396619,0,0.064396619
36750,Walmart Corp-RMA - Walmart,NOBRAND IMPLEMENTS NAIL BRUSH 2 CT - 7518203263,HAND,BRUSHES,SCHROEDER & TREMAYNE INC,NOBRAND,NOBRAND,17.88942888,325.36,-307.4705711,-0.945016508,6.003164053,113,-106.9968359,-0.946874654,0.021133791,0.740212779,-0.719078988
36752,Walmart Corp-RMA - Walmart,ONYX PROFESSIONAL IMPLEMENTS NAIL BRUSH 1 CT - 1793703643,HAND,BRUSHES,ONYX BRAND INC,ONYX,ONYX PROFESSIONAL,1053401.348,1291430.243,-238028.8947,-0.184314171,359820.9636,445838.4193,-86017.45571,-0.192934148,97.55101681,97.48244439,0.068572424
36753,Walmart Corp-RMA - Walmart,OLIVE & JUNE IMPLEMENTS NAIL BRUSH 1 CT - 1895702336,HAND,BRUSHES,PRIVATE LABEL,PRIVATE LABEL,PRIVATE LABEL,53819.15591,0,53819.15591,0,6758.761587,0,6758.761587,0,46.72616659,0,46.72616659
36813,Walmart Corp-RMA - Walmart,SALLY HANSEN IMPLEMENTS NAIL BRUSH 3 CT - 1630274870,HAND,BRUSHES,COTY BEAUTY,SALLY HANSEN,SALLY HANSEN,0,36.9264083,-36.9264083,-1,0,10.00380409,-10.00380409,-1,0,0.114891112,-0.114891112
36826,Walmart Corp-RMA - Walmart,TRIM IMPLEMENTS NAIL BRUSH 1 CT - 7160302586,HAND,BRUSHES,PACIFIC WORLD CORP,TRIM,TRIM,12.85581533,16.29,-3.43418467,-0.210815511,3.001266956,4,-0.998733044,-0.249683261,0.091509127,0.090775674,0.000733
